section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-16,COVID-19 Persons Under Investigation,129
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-17,COVID-19 Persons Under Investigation,139
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-18,COVID-19 Persons Under Investigation,126
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-19,COVID-19 Persons Under Investigation,128
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-20,COVID-19 Persons Under Investigation,122
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-21,COVID-19 Persons Under Investigation,138
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-22,COVID-19 Persons Under Investigation,126
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-23,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-24,COVID-19 Persons Under Investigation,109
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-25,COVID-19 Persons Under Investigation,111
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-26,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-27,COVID-19 Persons Under Investigation,115
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-28,COVID-19 Persons Under Investigation,108
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-29,COVID-19 Persons Under Investigation,109
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-30,COVID-19 Persons Under Investigation,102
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-07-31,COVID-19 Persons Under Investigation,118
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-01,COVID-19 Persons Under Investigation,129
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-02,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-03,COVID-19 Persons Under Investigation,99
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-04,COVID-19 Persons Under Investigation,138
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-05,COVID-19 Persons Under Investigation,132
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-06,COVID-19 Persons Under Investigation,117
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-07,COVID-19 Persons Under Investigation,116
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-08,COVID-19 Persons Under Investigation,115
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-09,COVID-19 Persons Under Investigation,111
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-10,COVID-19 Persons Under Investigation,134
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-11,COVID-19 Persons Under Investigation,125
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-12,COVID-19 Persons Under Investigation,131
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-13,COVID-19 Persons Under Investigation,116
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-14,COVID-19 Persons Under Investigation,95
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-15,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-16,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-17,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-18,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-19,COVID-19 Persons Under Investigation,111
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-20,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-21,COVID-19 Persons Under Investigation,80
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-22,COVID-19 Persons Under Investigation,110
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-23,COVID-19 Persons Under Investigation,68
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-24,COVID-19 Persons Under Investigation,100
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-25,COVID-19 Persons Under Investigation,106
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-26,COVID-19 Persons Under Investigation,107
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-27,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-28,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-29,COVID-19 Persons Under Investigation,99
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-30,COVID-19 Persons Under Investigation,100
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-08-31,COVID-19 Persons Under Investigation,93
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-01,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-02,COVID-19 Persons Under Investigation,102
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-03,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-04,COVID-19 Persons Under Investigation,87
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-05,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-06,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-07,COVID-19 Persons Under Investigation,98
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-08,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-09,COVID-19 Persons Under Investigation,85
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-10,COVID-19 Persons Under Investigation,99
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-11,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-12,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-13,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-14,COVID-19 Persons Under Investigation,101
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-15,COVID-19 Persons Under Investigation,135
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-16,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-17,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-18,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-19,COVID-19 Persons Under Investigation,93
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-20,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-21,COVID-19 Persons Under Investigation,87
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-22,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-23,COVID-19 Persons Under Investigation,101
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-24,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-25,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-26,COVID-19 Persons Under Investigation,99
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-27,COVID-19 Persons Under Investigation,86
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-28,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-29,COVID-19 Persons Under Investigation,94
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-09-30,COVID-19 Persons Under Investigation,86
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-01,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-02,COVID-19 Persons Under Investigation,85
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-03,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-04,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-05,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-06,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-07,COVID-19 Persons Under Investigation,125
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-08,COVID-19 Persons Under Investigation,100
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-09,COVID-19 Persons Under Investigation,112
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-10,COVID-19 Persons Under Investigation,100
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-11,COVID-19 Persons Under Investigation,99
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-12,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-13,COVID-19 Persons Under Investigation,95
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-14,COVID-19 Persons Under Investigation,88
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-15,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-16,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-17,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-18,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-19,COVID-19 Persons Under Investigation,84
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-20,COVID-19 Persons Under Investigation,99
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-21,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-22,COVID-19 Persons Under Investigation,101
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-23,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-24,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-25,COVID-19 Persons Under Investigation,71
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-26,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-27,COVID-19 Persons Under Investigation,110
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-28,COVID-19 Persons Under Investigation,125
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-29,COVID-19 Persons Under Investigation,120
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-30,COVID-19 Persons Under Investigation,118
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-10-31,COVID-19 Persons Under Investigation,101
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-01,COVID-19 Persons Under Investigation,102
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-02,COVID-19 Persons Under Investigation,103
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-03,COVID-19 Persons Under Investigation,111
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-04,COVID-19 Persons Under Investigation,123
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-05,COVID-19 Persons Under Investigation,122
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-06,COVID-19 Persons Under Investigation,105
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-07,COVID-19 Persons Under Investigation,107
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-08,COVID-19 Persons Under Investigation,111
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-09,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-10,COVID-19 Persons Under Investigation,154
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-11,COVID-19 Persons Under Investigation,135
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-12,COVID-19 Persons Under Investigation,139
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-13,COVID-19 Persons Under Investigation,156
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-14,COVID-19 Persons Under Investigation,138
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-15,COVID-19 Persons Under Investigation,139
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-16,COVID-19 Persons Under Investigation,130
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-17,COVID-19 Persons Under Investigation,165
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-18,COVID-19 Persons Under Investigation,165
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-19,COVID-19 Persons Under Investigation,145
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-20,COVID-19 Persons Under Investigation,159
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-21,COVID-19 Persons Under Investigation,140
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-22,COVID-19 Persons Under Investigation,131
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-23,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-24,COVID-19 Persons Under Investigation,126
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-25,COVID-19 Persons Under Investigation,142
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-26,COVID-19 Persons Under Investigation,112
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-27,COVID-19 Persons Under Investigation,115
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-28,COVID-19 Persons Under Investigation,127
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-29,COVID-19 Persons Under Investigation,98
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-11-30,COVID-19 Persons Under Investigation,106
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-01,COVID-19 Persons Under Investigation,130
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-02,COVID-19 Persons Under Investigation,154
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-03,COVID-19 Persons Under Investigation,160
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-04,COVID-19 Persons Under Investigation,143
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-05,COVID-19 Persons Under Investigation,127
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-06,COVID-19 Persons Under Investigation,117
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-07,COVID-19 Persons Under Investigation,136
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-08,COVID-19 Persons Under Investigation,126
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-09,COVID-19 Persons Under Investigation,119
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-10,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-11,COVID-19 Persons Under Investigation,116
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-12,COVID-19 Persons Under Investigation,93
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-13,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-14,COVID-19 Persons Under Investigation,119
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-15,COVID-19 Persons Under Investigation,109
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-16,COVID-19 Persons Under Investigation,113
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-17,COVID-19 Persons Under Investigation,106
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-18,COVID-19 Persons Under Investigation,106
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-19,COVID-19 Persons Under Investigation,102
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-20,COVID-19 Persons Under Investigation,105
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-21,COVID-19 Persons Under Investigation,133
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-22,COVID-19 Persons Under Investigation,115
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-23,COVID-19 Persons Under Investigation,114
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-24,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-25,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-26,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-27,COVID-19 Persons Under Investigation,95
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-28,COVID-19 Persons Under Investigation,79
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-29,COVID-19 Persons Under Investigation,102
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-30,COVID-19 Persons Under Investigation,105
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2020-12-31,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-01,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-02,COVID-19 Persons Under Investigation,98
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-03,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-04,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-05,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-06,COVID-19 Persons Under Investigation,68
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-07,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-08,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-09,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-10,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-11,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-12,COVID-19 Persons Under Investigation,98
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-13,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-14,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-15,COVID-19 Persons Under Investigation,73
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-16,COVID-19 Persons Under Investigation,105
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-17,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-18,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-19,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-20,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-21,COVID-19 Persons Under Investigation,71
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-22,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-23,COVID-19 Persons Under Investigation,37
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-24,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-25,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-26,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-27,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-28,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-29,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-30,COVID-19 Persons Under Investigation,65
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-01-31,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-01,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-02,COVID-19 Persons Under Investigation,70
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-03,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-04,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-05,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-06,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-07,COVID-19 Persons Under Investigation,60
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-08,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-09,COVID-19 Persons Under Investigation,74
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-10,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-11,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-12,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-13,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-14,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-15,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-16,COVID-19 Persons Under Investigation,35
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-17,COVID-19 Persons Under Investigation,42
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-18,COVID-19 Persons Under Investigation,37
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-19,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-20,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-21,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-22,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-23,COVID-19 Persons Under Investigation,60
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-24,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-25,COVID-19 Persons Under Investigation,38
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-26,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-27,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-02-28,COVID-19 Persons Under Investigation,46
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-01,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-02,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-03,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-04,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-05,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-06,COVID-19 Persons Under Investigation,38
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-07,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-08,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-09,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-10,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-11,COVID-19 Persons Under Investigation,39
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-12,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-13,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-14,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-15,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-16,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-17,COVID-19 Persons Under Investigation,35
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-18,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-19,COVID-19 Persons Under Investigation,39
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-20,COVID-19 Persons Under Investigation,35
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-21,COVID-19 Persons Under Investigation,36
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-22,COVID-19 Persons Under Investigation,36
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-23,COVID-19 Persons Under Investigation,32
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-24,COVID-19 Persons Under Investigation,63
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-25,COVID-19 Persons Under Investigation,46
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-26,COVID-19 Persons Under Investigation,42
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-27,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-28,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-29,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-30,COVID-19 Persons Under Investigation,46
