section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-06,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-07,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-07,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-08,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-08,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-09,Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-09,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-10,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-10,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-11,Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-11,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-12,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-12,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-13,Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-13,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-14,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-14,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-15,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-15,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-16,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-16,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-17,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-17,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-18,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-18,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-19,Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-19,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-20,Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-20,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-21,Patients Discharged or Transferred Within the Last 24 Hours,13
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-21,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-22,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-22,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-23,Patients Discharged or Transferred Within the Last 24 Hours,14
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-23,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-24,Patients Discharged or Transferred Within the Last 24 Hours,28
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-24,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-25,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-25,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-26,Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-26,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-27,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-27,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-28,Patients Discharged or Transferred Within the Last 24 Hours,12
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-28,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-29,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-29,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-30,Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-06-30,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-01,Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-01,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-02,Patients Discharged or Transferred Within the Last 24 Hours,24
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-02,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-03,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-03,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-04,Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-04,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-05,Patients Discharged or Transferred Within the Last 24 Hours,11
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-05,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-06,Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-06,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-07,Patients Discharged or Transferred Within the Last 24 Hours,33
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-07,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-08,Patients Discharged or Transferred Within the Last 24 Hours,33
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-08,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-09,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-09,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-10,Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-10,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,24
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-11,Patients Discharged or Transferred Within the Last 24 Hours,10
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-11,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-12,Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-12,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-13,Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-13,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-14,Patients Discharged or Transferred Within the Last 24 Hours,28
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-14,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-15,Patients Discharged or Transferred Within the Last 24 Hours,36
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-15,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-16,Patients Discharged or Transferred Within the Last 24 Hours,36
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-16,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-17,Patients Discharged or Transferred Within the Last 24 Hours,29
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-17,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-18,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-18,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,28
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-19,Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-19,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,28
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-20,Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-20,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-21,Patients Discharged or Transferred Within the Last 24 Hours,50
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-21,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-22,Patients Discharged or Transferred Within the Last 24 Hours,45
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-22,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-23,Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-23,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-24,Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-24,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-25,Patients Discharged or Transferred Within the Last 24 Hours,14
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-25,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-26,Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-26,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-27,Patients Discharged or Transferred Within the Last 24 Hours,24
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-27,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-28,Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-28,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,28
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-29,Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-29,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,26
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-30,Patients Discharged or Transferred Within the Last 24 Hours,34
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-30,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,26
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-31,Patients Discharged or Transferred Within the Last 24 Hours,32
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-07-31,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,27
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-01,Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-01,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,29
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-02,Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-02,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,29
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-03,Patients Discharged or Transferred Within the Last 24 Hours,34
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-03,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-04,Patients Discharged or Transferred Within the Last 24 Hours,31
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-04,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-05,Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-05,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,29
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-06,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-06,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,28
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-07,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-07,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,26
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-08,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-08,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-09,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-09,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,24
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-10,Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-10,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-11,Patients Discharged or Transferred Within the Last 24 Hours,25
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-11,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-12,Patients Discharged or Transferred Within the Last 24 Hours,29
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-12,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-13,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-13,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-14,Patients Discharged or Transferred Within the Last 24 Hours,14
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-14,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-15,Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-15,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-16,Patients Discharged or Transferred Within the Last 24 Hours,12
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-16,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-17,Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-17,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-18,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-18,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-19,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-19,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-20,Patients Discharged or Transferred Within the Last 24 Hours,30
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-20,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-21,Patients Discharged or Transferred Within the Last 24 Hours,32
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-21,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-22,Patients Discharged or Transferred Within the Last 24 Hours,13
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-22,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-23,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-23,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-24,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-24,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-25,Patients Discharged or Transferred Within the Last 24 Hours,26
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-25,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-26,Patients Discharged or Transferred Within the Last 24 Hours,14
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-26,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-27,Patients Discharged or Transferred Within the Last 24 Hours,26
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-27,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-28,Patients Discharged or Transferred Within the Last 24 Hours,14
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-28,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-29,Patients Discharged or Transferred Within the Last 24 Hours,12
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-29,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-30,Patients Discharged or Transferred Within the Last 24 Hours,13
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-30,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-31,Patients Discharged or Transferred Within the Last 24 Hours,7
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-08-31,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-01,Patients Discharged or Transferred Within the Last 24 Hours,26
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-01,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-02,Patients Discharged or Transferred Within the Last 24 Hours,13
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-02,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-03,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-03,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-04,Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-04,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-05,Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-05,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-06,Patients Discharged or Transferred Within the Last 24 Hours,8
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-06,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-07,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-07,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-08,Patients Discharged or Transferred Within the Last 24 Hours,19
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-08,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-09,Patients Discharged or Transferred Within the Last 24 Hours,9
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-09,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-10,Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-10,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-11,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-11,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-12,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-12,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-13,Patients Discharged or Transferred Within the Last 24 Hours,6
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-13,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-14,Patients Discharged or Transferred Within the Last 24 Hours,22
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-14,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-15,Patients Discharged or Transferred Within the Last 24 Hours,13
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-15,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-16,Patients Discharged or Transferred Within the Last 24 Hours,23
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-16,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-17,Patients Discharged or Transferred Within the Last 24 Hours,21
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-17,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-18,Patients Discharged or Transferred Within the Last 24 Hours,13
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-18,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,16
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-19,Patients Discharged or Transferred Within the Last 24 Hours,20
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-19,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-20,Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-20,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,18
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-21,Patients Discharged or Transferred Within the Last 24 Hours,15
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-21,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,17
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-09-22,Patients Discharged or Transferred Within the Last 24 Hours,26
